Agent,ELO,Wins,Losses,Draws,Win%
NEAT-_gen30,NEAT-_gen03_extended_20250510-091729,11,14,0
NEAT-_gen30,NEAT-_gen09_extended_20250510-091729,13,12,0
NEAT-_gen30,NEAT-_gen15_extended_20250510-091729,11,14,0
NEAT-_gen30,NEAT-_gen24_extended_20250510-091729,13,12,0
NEAT-_gen30,AlphaGo-64_g10_e3_20250325-192621,19,6,0
NEAT-_gen30,AlphaGo-128_g1000_e10_20250509-072804,13,12,0
NEAT-_gen30,AlphaGo-128_g20_e6_20250325-192146,13,12,0
NEAT-_gen30,AlphaGo-128_g20_e6_20250325-192808,13,12,0
NEAT-_gen30,AlphaGo-64_g100_e5_20250509-080406,8,17,0
NEAT-_gen30,AlphaGo-64_g10_e3_20250325-192146,14,11,0
NEAT-_gen30,AlphaGo-64_g10_e3_20250325-192808,13,12,0
NEAT-_gen30,AlphaGo-128_g20_e6_20250325-192621,14,11,0
NEAT-_gen30,AlphaGo-256_g2000_e20_20250509-080407,9,16,0
NEAT-_gen30,AlphaGo-64_g100_e5_20250509-072802,7,18,0
NEAT-_gen30,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,16,9,0
NEAT-_gen30,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,15,10,0
NEAT-_gen13,NEAT-_gen19,16,9,0
NEAT-_gen13,NEAT-_gen26,16,9,0
NEAT-_gen13,NEAT-_gen27,15,10,0
NEAT-_gen13,NEAT-_gen29,18,7,0
NEAT-_gen13,NEAT-_gen17,10,15,0
NEAT-_gen13,NEAT-_gen20,10,15,0
NEAT-_gen13,NEAT-_gen01_extended_20250510-091729,11,14,0
NEAT-_gen13,NEAT-_gen03_extended_20250510-091729,12,13,0
NEAT-_gen13,NEAT-_gen09_extended_20250510-091729,11,14,0
NEAT-_gen13,NEAT-_gen15_extended_20250510-091729,11,14,0
NEAT-_gen13,NEAT-_gen24_extended_20250510-091729,12,13,0
NEAT-_gen13,AlphaGo-64_g10_e3_20250325-192621,9,16,0
NEAT-_gen13,AlphaGo-128_g1000_e10_20250509-072804,10,15,0
NEAT-_gen13,AlphaGo-128_g20_e6_20250325-192146,10,15,0
NEAT-_gen13,AlphaGo-128_g20_e6_20250325-192808,8,17,0
NEAT-_gen13,AlphaGo-64_g100_e5_20250509-080406,8,17,0
NEAT-_gen13,AlphaGo-64_g10_e3_20250325-192146,15,10,0
NEAT-_gen13,AlphaGo-64_g10_e3_20250325-192808,11,14,0
NEAT-_gen13,AlphaGo-128_g20_e6_20250325-192621,7,18,0
NEAT-_gen13,AlphaGo-256_g2000_e20_20250509-080407,9,16,0
NEAT-_gen13,AlphaGo-64_g100_e5_20250509-072802,13,12,0
NEAT-_gen13,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,7,18,0
NEAT-_gen13,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,13,12,0
NEAT-_gen19,NEAT-_gen26,11,14,0
NEAT-_gen19,NEAT-_gen27,8,17,0
NEAT-_gen19,NEAT-_gen29,11,14,0
NEAT-_gen19,NEAT-_gen17,7,18,0
NEAT-_gen19,NEAT-_gen20,8,17,0
NEAT-_gen19,NEAT-_gen01_extended_20250510-091729,15,10,0
NEAT-_gen19,NEAT-_gen03_extended_20250510-091729,16,9,0
NEAT-_gen19,NEAT-_gen09_extended_20250510-091729,13,12,0
NEAT-_gen19,NEAT-_gen15_extended_20250510-091729,15,10,0
NEAT-_gen19,NEAT-_gen24_extended_20250510-091729,6,19,0
NEAT-_gen19,AlphaGo-64_g10_e3_20250325-192621,12,13,0
NEAT-_gen19,AlphaGo-128_g1000_e10_20250509-072804,13,12,0
NEAT-_gen19,AlphaGo-128_g20_e6_20250325-192146,11,14,0
NEAT-_gen19,AlphaGo-128_g20_e6_20250325-192808,8,17,0
NEAT-_gen19,AlphaGo-64_g100_e5_20250509-080406,11,14,0
NEAT-_gen19,AlphaGo-64_g10_e3_20250325-192146,8,17,0
NEAT-_gen19,AlphaGo-64_g10_e3_20250325-192808,14,11,0
NEAT-_gen19,AlphaGo-128_g20_e6_20250325-192621,8,17,0
NEAT-_gen19,AlphaGo-256_g2000_e20_20250509-080407,13,12,0
NEAT-_gen19,AlphaGo-64_g100_e5_20250509-072802,13,12,0
NEAT-_gen19,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,11,14,0
NEAT-_gen19,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,6,19,0
NEAT-_gen26,NEAT-_gen27,12,13,0
NEAT-_gen26,NEAT-_gen29,12,13,0
NEAT-_gen26,NEAT-_gen17,14,11,0
NEAT-_gen26,NEAT-_gen20,10,15,0
NEAT-_gen26,NEAT-_gen01_extended_20250510-091729,9,16,0
NEAT-_gen26,NEAT-_gen03_extended_20250510-091729,12,13,0
NEAT-_gen26,NEAT-_gen09_extended_20250510-091729,12,13,0
NEAT-_gen26,NEAT-_gen15_extended_20250510-091729,14,11,0
NEAT-_gen26,NEAT-_gen24_extended_20250510-091729,8,17,0
NEAT-_gen26,AlphaGo-64_g10_e3_20250325-192621,12,13,0
NEAT-_gen26,AlphaGo-128_g1000_e10_20250509-072804,10,15,0
NEAT-_gen26,AlphaGo-128_g20_e6_20250325-192146,11,14,0
NEAT-_gen26,AlphaGo-128_g20_e6_20250325-192808,15,10,0
NEAT-_gen26,AlphaGo-64_g100_e5_20250509-080406,11,14,0
NEAT-_gen26,AlphaGo-64_g10_e3_20250325-192146,9,16,0
NEAT-_gen26,AlphaGo-64_g10_e3_20250325-192808,13,12,0
NEAT-_gen26,AlphaGo-128_g20_e6_20250325-192621,13,12,0
NEAT-_gen26,AlphaGo-256_g2000_e20_20250509-080407,12,13,0
NEAT-_gen26,AlphaGo-64_g100_e5_20250509-072802,12,13,0
NEAT-_gen26,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,11,14,0
NEAT-_gen26,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,11,14,0
NEAT-_gen27,NEAT-_gen29,13,12,0
NEAT-_gen27,NEAT-_gen17,11,14,0
NEAT-_gen27,NEAT-_gen20,16,9,0
NEAT-_gen27,NEAT-_gen01_extended_20250510-091729,13,12,0
NEAT-_gen27,NEAT-_gen03_extended_20250510-091729,9,16,0
NEAT-_gen27,NEAT-_gen09_extended_20250510-091729,13,12,0
NEAT-_gen27,NEAT-_gen15_extended_20250510-091729,14,11,0
NEAT-_gen27,NEAT-_gen24_extended_20250510-091729,11,14,0
NEAT-_gen27,AlphaGo-64_g10_e3_20250325-192621,12,13,0
NEAT-_gen27,AlphaGo-128_g1000_e10_20250509-072804,9,16,0
NEAT-_gen27,AlphaGo-128_g20_e6_20250325-192146,11,14,0
NEAT-_gen27,AlphaGo-128_g20_e6_20250325-192808,13,12,0
NEAT-_gen27,AlphaGo-64_g100_e5_20250509-080406,13,12,0
NEAT-_gen27,AlphaGo-64_g10_e3_20250325-192146,15,10,0
NEAT-_gen27,AlphaGo-64_g10_e3_20250325-192808,10,15,0
NEAT-_gen27,AlphaGo-128_g20_e6_20250325-192621,12,13,0
NEAT-_gen27,AlphaGo-256_g2000_e20_20250509-080407,8,17,0
NEAT-_gen27,AlphaGo-64_g100_e5_20250509-072802,12,13,0
NEAT-_gen27,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,13,12,0
NEAT-_gen27,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,13,12,0
NEAT-_gen29,NEAT-_gen17,13,12,0
NEAT-_gen29,NEAT-_gen20,11,14,0
NEAT-_gen29,NEAT-_gen01_extended_20250510-091729,8,17,0
NEAT-_gen29,NEAT-_gen03_extended_20250510-091729,12,13,0
NEAT-_gen29,NEAT-_gen09_extended_20250510-091729,14,11,0
NEAT-_gen29,NEAT-_gen15_extended_20250510-091729,11,14,0
NEAT-_gen29,NEAT-_gen24_extended_20250510-091729,14,11,0
NEAT-_gen29,AlphaGo-64_g10_e3_20250325-192621,7,18,0
NEAT-_gen29,AlphaGo-128_g1000_e10_20250509-072804,11,14,0
NEAT-_gen29,AlphaGo-128_g20_e6_20250325-192146,11,14,0
NEAT-_gen29,AlphaGo-128_g20_e6_20250325-192808,17,8,0
NEAT-_gen29,AlphaGo-64_g100_e5_20250509-080406,19,6,0
NEAT-_gen29,AlphaGo-64_g10_e3_20250325-192146,9,16,0
NEAT-_gen29,AlphaGo-64_g10_e3_20250325-192808,12,13,0
NEAT-_gen29,AlphaGo-128_g20_e6_20250325-192621,11,14,0
NEAT-_gen29,AlphaGo-256_g2000_e20_20250509-080407,8,17,0
NEAT-_gen29,AlphaGo-64_g100_e5_20250509-072802,12,13,0
NEAT-_gen29,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,13,12,0
NEAT-_gen29,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,12,13,0
NEAT-_gen17,NEAT-_gen20,12,13,0
NEAT-_gen17,NEAT-_gen01_extended_20250510-091729,14,11,0
NEAT-_gen17,NEAT-_gen03_extended_20250510-091729,11,14,0
NEAT-_gen17,NEAT-_gen09_extended_20250510-091729,9,16,0
NEAT-_gen17,NEAT-_gen15_extended_20250510-091729,14,11,0
NEAT-_gen17,NEAT-_gen24_extended_20250510-091729,11,14,0
NEAT-_gen17,AlphaGo-64_g10_e3_20250325-192621,8,17,0
NEAT-_gen17,AlphaGo-128_g1000_e10_20250509-072804,15,10,0
NEAT-_gen17,AlphaGo-128_g20_e6_20250325-192146,11,14,0
NEAT-_gen17,AlphaGo-128_g20_e6_20250325-192808,14,11,0
NEAT-_gen17,AlphaGo-64_g100_e5_20250509-080406,13,12,0
NEAT-_gen17,AlphaGo-64_g10_e3_20250325-192146,15,10,0
NEAT-_gen17,AlphaGo-64_g10_e3_20250325-192808,9,16,0
NEAT-_gen17,AlphaGo-128_g20_e6_20250325-192621,14,11,0
NEAT-_gen17,AlphaGo-256_g2000_e20_20250509-080407,9,16,0
NEAT-_gen17,AlphaGo-64_g100_e5_20250509-072802,10,15,0
NEAT-_gen17,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,8,17,0
NEAT-_gen17,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,11,14,0
NEAT-_gen20,NEAT-_gen01_extended_20250510-091729,10,15,0
NEAT-_gen20,NEAT-_gen03_extended_20250510-091729,11,14,0
NEAT-_gen20,NEAT-_gen09_extended_20250510-091729,10,15,0
NEAT-_gen20,NEAT-_gen15_extended_20250510-091729,13,12,0
NEAT-_gen20,NEAT-_gen24_extended_20250510-091729,12,13,0
NEAT-_gen20,AlphaGo-64_g10_e3_20250325-192621,12,13,0
NEAT-_gen20,AlphaGo-128_g1000_e10_20250509-072804,11,14,0
NEAT-_gen20,AlphaGo-128_g20_e6_20250325-192146,16,9,0
NEAT-_gen20,AlphaGo-128_g20_e6_20250325-192808,16,9,0
NEAT-_gen20,AlphaGo-64_g100_e5_20250509-080406,11,14,0
NEAT-_gen20,AlphaGo-64_g10_e3_20250325-192146,17,8,0
NEAT-_gen20,AlphaGo-64_g10_e3_20250325-192808,15,10,0
NEAT-_gen20,AlphaGo-128_g20_e6_20250325-192621,14,11,0
NEAT-_gen20,AlphaGo-256_g2000_e20_20250509-080407,11,14,0
NEAT-_gen20,AlphaGo-64_g100_e5_20250509-072802,13,12,0
NEAT-_gen20,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,14,11,0
NEAT-_gen20,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,10,15,0
NEAT-_gen01_extended_20250510-091729,NEAT-_gen03_extended_20250510-091729,8,17,0
NEAT-_gen01_extended_20250510-091729,NEAT-_gen09_extended_20250510-091729,14,11,0
NEAT-_gen01_extended_20250510-091729,NEAT-_gen15_extended_20250510-091729,14,11,0
NEAT-_gen01_extended_20250510-091729,NEAT-_gen24_extended_20250510-091729,11,14,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192621,10,15,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-128_g1000_e10_20250509-072804,14,11,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192146,23,2,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192808,12,13,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-080406,12,13,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192146,18,7,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192808,14,11,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621,11,14,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-256_g2000_e20_20250509-080407,14,11,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802,16,9,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,9,16,0
NEAT-_gen01_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,11,14,0
NEAT-_gen03_extended_20250510-091729,NEAT-_gen09_extended_20250510-091729,13,12,0
NEAT-_gen03_extended_20250510-091729,NEAT-_gen15_extended_20250510-091729,16,9,0
NEAT-_gen03_extended_20250510-091729,NEAT-_gen24_extended_20250510-091729,13,12,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192621,13,12,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-128_g1000_e10_20250509-072804,17,8,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192146,9,16,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192808,11,14,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-080406,11,14,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192146,16,9,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192808,16,9,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621,12,13,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-256_g2000_e20_20250509-080407,12,13,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802,10,15,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,14,11,0
NEAT-_gen03_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,14,11,0
NEAT-_gen09_extended_20250510-091729,NEAT-_gen15_extended_20250510-091729,9,16,0
NEAT-_gen09_extended_20250510-091729,NEAT-_gen24_extended_20250510-091729,8,17,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192621,9,16,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-128_g1000_e10_20250509-072804,14,11,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192146,13,12,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192808,13,12,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-080406,9,16,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192146,13,12,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192808,14,11,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621,13,12,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-256_g2000_e20_20250509-080407,12,13,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802,11,14,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,18,7,0
NEAT-_gen09_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,17,8,0
NEAT-_gen15_extended_20250510-091729,NEAT-_gen24_extended_20250510-091729,13,12,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192621,12,13,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-128_g1000_e10_20250509-072804,11,14,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192146,9,16,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192808,17,8,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-080406,8,17,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192146,15,10,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192808,17,8,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621,9,16,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-256_g2000_e20_20250509-080407,15,10,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802,10,15,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,17,8,0
NEAT-_gen15_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,12,13,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192621,9,16,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-128_g1000_e10_20250509-072804,8,17,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192146,11,14,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192808,7,18,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-080406,14,11,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192146,15,10,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-64_g10_e3_20250325-192808,14,11,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621,15,10,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-256_g2000_e20_20250509-080407,16,9,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802,13,12,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,12,13,0
NEAT-_gen24_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,11,14,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-128_g1000_e10_20250509-072804,13,12,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-128_g20_e6_20250325-192146,13,12,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-128_g20_e6_20250325-192808,13,12,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-64_g100_e5_20250509-080406,10,15,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-64_g10_e3_20250325-192146,14,11,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-64_g10_e3_20250325-192808,15,10,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-128_g20_e6_20250325-192621,16,9,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-256_g2000_e20_20250509-080407,9,16,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-64_g100_e5_20250509-072802,6,19,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,12,13,0
AlphaGo-64_g10_e3_20250325-192621,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,9,16,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-128_g20_e6_20250325-192146,9,16,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-128_g20_e6_20250325-192808,13,12,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-64_g100_e5_20250509-080406,12,13,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-64_g10_e3_20250325-192146,13,12,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-64_g10_e3_20250325-192808,13,12,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-128_g20_e6_20250325-192621,12,13,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-256_g2000_e20_20250509-080407,14,11,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-64_g100_e5_20250509-072802,8,17,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,16,9,0
AlphaGo-128_g1000_e10_20250509-072804,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,16,9,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-128_g20_e6_20250325-192808,16,9,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-64_g100_e5_20250509-080406,18,7,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-64_g10_e3_20250325-192146,14,11,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-64_g10_e3_20250325-192808,14,11,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-128_g20_e6_20250325-192621,11,14,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-256_g2000_e20_20250509-080407,10,15,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-64_g100_e5_20250509-072802,14,11,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,18,7,0
AlphaGo-128_g20_e6_20250325-192146,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,15,10,0
AlphaGo-128_g20_e6_20250325-192808,AlphaGo-64_g100_e5_20250509-080406,7,18,0
AlphaGo-128_g20_e6_20250325-192808,AlphaGo-64_g10_e3_20250325-192146,8,17,0
AlphaGo-128_g20_e6_20250325-192808,AlphaGo-64_g10_e3_20250325-192808,11,14,0
AlphaGo-128_g20_e6_20250325-192808,AlphaGo-128_g20_e6_20250325-192621,10,15,0
AlphaGo-128_g20_e6_20250325-192808,AlphaGo-256_g2000_e20_20250509-080407,10,15,0
AlphaGo-128_g20_e6_20250325-192808,AlphaGo-64_g100_e5_20250509-072802,13,12,0
AlphaGo-128_g20_e6_20250325-192808,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,13,12,0
AlphaGo-128_g20_e6_20250325-192808,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,14,11,0
AlphaGo-64_g100_e5_20250509-080406,AlphaGo-64_g10_e3_20250325-192146,11,14,0
AlphaGo-64_g100_e5_20250509-080406,AlphaGo-64_g10_e3_20250325-192808,14,11,0
AlphaGo-64_g100_e5_20250509-080406,AlphaGo-128_g20_e6_20250325-192621,10,15,0
AlphaGo-64_g100_e5_20250509-080406,AlphaGo-256_g2000_e20_20250509-080407,14,11,0
AlphaGo-64_g100_e5_20250509-080406,AlphaGo-64_g100_e5_20250509-072802,10,15,0
AlphaGo-64_g100_e5_20250509-080406,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,10,15,0
AlphaGo-64_g100_e5_20250509-080406,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,10,15,0
AlphaGo-64_g10_e3_20250325-192146,AlphaGo-64_g10_e3_20250325-192808,9,16,0
AlphaGo-64_g10_e3_20250325-192146,AlphaGo-128_g20_e6_20250325-192621,13,12,0
AlphaGo-64_g10_e3_20250325-192146,AlphaGo-256_g2000_e20_20250509-080407,15,10,0
AlphaGo-64_g10_e3_20250325-192146,AlphaGo-64_g100_e5_20250509-072802,13,12,0
AlphaGo-64_g10_e3_20250325-192146,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,15,10,0
AlphaGo-64_g10_e3_20250325-192146,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,11,14,0
AlphaGo-64_g10_e3_20250325-192808,AlphaGo-128_g20_e6_20250325-192621,14,11,0
AlphaGo-64_g10_e3_20250325-192808,AlphaGo-256_g2000_e20_20250509-080407,9,16,0
AlphaGo-64_g10_e3_20250325-192808,AlphaGo-64_g100_e5_20250509-072802,11,14,0
AlphaGo-64_g10_e3_20250325-192808,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,16,9,0
AlphaGo-64_g10_e3_20250325-192808,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,8,17,0
AlphaGo-128_g20_e6_20250325-192621,AlphaGo-256_g2000_e20_20250509-080407,17,8,0
AlphaGo-128_g20_e6_20250325-192621,AlphaGo-64_g100_e5_20250509-072802,12,13,0
AlphaGo-128_g20_e6_20250325-192621,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,16,9,0
AlphaGo-128_g20_e6_20250325-192621,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,13,12,0
AlphaGo-256_g2000_e20_20250509-080407,AlphaGo-64_g100_e5_20250509-072802,11,14,0
AlphaGo-256_g2000_e20_20250509-080407,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,17,8,0
AlphaGo-256_g2000_e20_20250509-080407,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,13,12,0
AlphaGo-64_g100_e5_20250509-072802,AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,18,7,0
AlphaGo-64_g100_e5_20250509-072802,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,15,10,0
AlphaGo-128_g20_e6_20250325-192621_extended_20250510-091729,AlphaGo-64_g100_e5_20250509-072802_extended_20250510-091729,15,10,0
